case,activity,timestamp
727,Coarse Screens,2024-01-01 08:00:00
727,Fine Screens,2024-01-01 09:00:00
727,Compacted Screenings,2024-01-01 10:00:00
727,Disposal to Landfill,2024-01-01 11:00:00
728,Coarse Screens,2024-01-01 08:00:00
728,Fine Screens,2024-01-01 09:00:00
728,Compacted Screenings,2024-01-01 10:00:00
728,Disposal to Landfill,2024-01-01 11:00:00
729,Coarse Screens,2024-01-01 08:00:00
729,Fine Screens,2024-01-01 09:00:00
729,Primary Clarifiers,2024-01-01 10:00:00
729,Sludge Grinder,2024-01-01 11:00:00
729,Blend Tank,2024-01-01 12:00:00
729,Anaerobic Digester,2024-01-01 13:00:00
729,Storage Tank,2024-01-01 14:00:00
729,Disposal to Landfill,2024-01-01 15:00:00
730,Coarse Screens,2024-01-01 08:00:00
730,Fine Screens,2024-01-01 09:00:00
730,Compacted Screenings,2024-01-01 10:00:00
730,Disposal to Landfill,2024-01-01 11:00:00
731,Coarse Screens,2024-01-01 08:00:00
731,Fine Screens,2024-01-01 09:00:00
731,Compacted Screenings,2024-01-01 10:00:00
731,Disposal to Landfill,2024-01-01 11:00:00
732,Coarse Screens,2024-01-01 08:00:00
732,Fine Screens,2024-01-01 09:00:00
732,Compacted Screenings,2024-01-01 10:00:00
732,Disposal to Landfill,2024-01-01 11:00:00
733,Coarse Screens,2024-01-01 08:00:00
733,Fine Screens,2024-01-01 09:00:00
733,Primary Clarifiers,2024-01-01 10:00:00
733,Bio-reactor Tanks,2024-01-01 11:00:00
733,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
733,Blend Tank,2024-01-01 13:00:00
733,Anaerobic Digester,2024-01-01 14:00:00
733,Storage Tank,2024-01-01 15:00:00
733,Disposal to Landfill,2024-01-01 16:00:00
734,Coarse Screens,2024-01-01 08:00:00
734,Fine Screens,2024-01-01 09:00:00
734,Compacted Screenings,2024-01-01 10:00:00
734,Disposal to Landfill,2024-01-01 11:00:00
735,Coarse Screens,2024-01-01 08:00:00
735,Fine Screens,2024-01-01 09:00:00
735,Compacted Screenings,2024-01-01 10:00:00
735,Disposal to Landfill,2024-01-01 11:00:00
736,Coarse Screens,2024-01-01 08:00:00
736,Fine Screens,2024-01-01 09:00:00
736,Primary Clarifiers,2024-01-01 10:00:00
736,Sludge Grinder,2024-01-01 11:00:00
736,Blend Tank,2024-01-01 12:00:00
736,Anaerobic Digester,2024-01-01 13:00:00
736,Storage Tank,2024-01-01 14:00:00
736,Disposal to Landfill,2024-01-01 15:00:00
737,Coarse Screens,2024-01-01 08:00:00
737,Fine Screens,2024-01-01 09:00:00
737,Compacted Screenings,2024-01-01 10:00:00
737,Disposal to Landfill,2024-01-01 11:00:00
738,Coarse Screens,2024-01-01 08:00:00
738,Fine Screens,2024-01-01 09:00:00
738,Primary Clarifiers,2024-01-01 10:00:00
738,Sludge Grinder,2024-01-01 11:00:00
738,Blend Tank,2024-01-01 12:00:00
738,Anaerobic Digester,2024-01-01 13:00:00
738,Storage Tank,2024-01-01 14:00:00
738,Disposal to Landfill,2024-01-01 15:00:00
739,Coarse Screens,2024-01-01 08:00:00
739,Fine Screens,2024-01-01 09:00:00
739,Primary Clarifiers,2024-01-01 10:00:00
739,Sludge Grinder,2024-01-01 11:00:00
739,Blend Tank,2024-01-01 12:00:00
739,Anaerobic Digester,2024-01-01 13:00:00
739,Storage Tank,2024-01-01 14:00:00
739,Disposal to Landfill,2024-01-01 15:00:00
740,Coarse Screens,2024-01-01 08:00:00
740,Fine Screens,2024-01-01 09:00:00
740,Primary Clarifiers,2024-01-01 10:00:00
740,Bio-reactor Tanks,2024-01-01 11:00:00
740,Final Clarifier,2024-01-01 12:00:00
740,Chlorine Contact Basin,2024-01-01 13:00:00
740,Pond,2024-01-01 14:00:00
740,De-chlorination Pond,2024-01-01 15:00:00
740,Effluent Pumping Station,2024-01-01 16:00:00
741,Coarse Screens,2024-01-01 08:00:00
741,Fine Screens,2024-01-01 09:00:00
741,Primary Clarifiers,2024-01-01 10:00:00
741,Sludge Grinder,2024-01-01 11:00:00
741,Blend Tank,2024-01-01 12:00:00
741,Anaerobic Digester,2024-01-01 13:00:00
742,Coarse Screens,2024-01-01 08:00:00
742,Fine Screens,2024-01-01 09:00:00
742,Primary Clarifiers,2024-01-01 10:00:00
742,Bio-reactor Tanks,2024-01-01 11:00:00
742,Final Clarifier,2024-01-01 12:00:00
742,Chlorine Contact Basin,2024-01-01 13:00:00
742,Pond,2024-01-01 14:00:00
742,De-chlorination Pond,2024-01-01 15:00:00
742,Cascade Aerator,2024-01-01 16:00:00
743,Coarse Screens,2024-01-01 08:00:00
743,Fine Screens,2024-01-01 09:00:00
743,Compacted Screenings,2024-01-01 10:00:00
743,Disposal to Landfill,2024-01-01 11:00:00
744,Coarse Screens,2024-01-01 08:00:00
744,Fine Screens,2024-01-01 09:00:00
744,Compacted Screenings,2024-01-01 10:00:00
744,Disposal to Landfill,2024-01-01 11:00:00
745,Coarse Screens,2024-01-01 08:00:00
745,Fine Screens,2024-01-01 09:00:00
745,Compacted Screenings,2024-01-01 10:00:00
745,Disposal to Landfill,2024-01-01 11:00:00
746,Coarse Screens,2024-01-01 08:00:00
746,Fine Screens,2024-01-01 09:00:00
746,Compacted Screenings,2024-01-01 10:00:00
746,Disposal to Landfill,2024-01-01 11:00:00
747,Coarse Screens,2024-01-01 08:00:00
747,Fine Screens,2024-01-01 09:00:00
747,Compacted Screenings,2024-01-01 10:00:00
747,Disposal to Landfill,2024-01-01 11:00:00
748,Coarse Screens,2024-01-01 08:00:00
748,Fine Screens,2024-01-01 09:00:00
748,Primary Clarifiers,2024-01-01 10:00:00
748,Bio-reactor Tanks,2024-01-01 11:00:00
748,Gravity Thickening,2024-01-01 12:00:00
748,Blend Tank,2024-01-01 13:00:00
748,Anaerobic Digester,2024-01-01 14:00:00
748,Storage Tank,2024-01-01 15:00:00
748,Disposal to Landfill,2024-01-01 16:00:00
749,Coarse Screens,2024-01-01 08:00:00
749,Fine Screens,2024-01-01 09:00:00
749,Primary Clarifiers,2024-01-01 10:00:00
749,Bio-reactor Tanks,2024-01-01 11:00:00
749,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
749,Blend Tank,2024-01-01 13:00:00
749,Anaerobic Digester,2024-01-01 14:00:00
749,Storage Tank,2024-01-01 15:00:00
749,Disposal to Landfill,2024-01-01 16:00:00
750,Coarse Screens,2024-01-01 08:00:00
750,Fine Screens,2024-01-01 09:00:00
750,Compacted Screenings,2024-01-01 10:00:00
750,Disposal to Landfill,2024-01-01 11:00:00
751,Coarse Screens,2024-01-01 08:00:00
751,Fine Screens,2024-01-01 09:00:00
751,Compacted Screenings,2024-01-01 10:00:00
751,Disposal to Landfill,2024-01-01 11:00:00
752,Coarse Screens,2024-01-01 08:00:00
752,Fine Screens,2024-01-01 09:00:00
752,Compacted Screenings,2024-01-01 10:00:00
752,Disposal to Landfill,2024-01-01 11:00:00
753,Coarse Screens,2024-01-01 08:00:00
753,Fine Screens,2024-01-01 09:00:00
753,Primary Clarifiers,2024-01-01 10:00:00
753,Bio-reactor Tanks,2024-01-01 11:00:00
753,Gravity Thickening,2024-01-01 12:00:00
753,Blend Tank,2024-01-01 13:00:00
753,Anaerobic Digester,2024-01-01 14:00:00
753,Storage Tank,2024-01-01 15:00:00
753,Disposal to Landfill,2024-01-01 16:00:00
754,Coarse Screens,2024-01-01 08:00:00
754,Fine Screens,2024-01-01 09:00:00
754,Compacted Screenings,2024-01-01 10:00:00
754,Disposal to Landfill,2024-01-01 11:00:00
755,Coarse Screens,2024-01-01 08:00:00
755,Fine Screens,2024-01-01 09:00:00
755,Primary Clarifiers,2024-01-01 10:00:00
755,Bio-reactor Tanks,2024-01-01 11:00:00
755,Final Clarifier,2024-01-01 12:00:00
755,Chlorine Contact Basin,2024-01-01 13:00:00
755,Pond,2024-01-01 14:00:00
755,De-chlorination Pond,2024-01-01 15:00:00
755,Effluent Pumping Station,2024-01-01 16:00:00
756,Coarse Screens,2024-01-01 08:00:00
756,Fine Screens,2024-01-01 09:00:00
756,Primary Clarifiers,2024-01-01 10:00:00
756,Sludge Grinder,2024-01-01 11:00:00
756,Blend Tank,2024-01-01 12:00:00
756,Anaerobic Digester,2024-01-01 13:00:00
756,Storage Tank,2024-01-01 14:00:00
756,Disposal to Landfill,2024-01-01 15:00:00
757,Coarse Screens,2024-01-01 08:00:00
757,Fine Screens,2024-01-01 09:00:00
757,Compacted Screenings,2024-01-01 10:00:00
757,Disposal to Landfill,2024-01-01 11:00:00
758,Coarse Screens,2024-01-01 08:00:00
758,Fine Screens,2024-01-01 09:00:00
758,Primary Clarifiers,2024-01-01 10:00:00
758,Bio-reactor Tanks,2024-01-01 11:00:00
758,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
758,Blend Tank,2024-01-01 13:00:00
758,Anaerobic Digester,2024-01-01 14:00:00
759,Coarse Screens,2024-01-01 08:00:00
759,Fine Screens,2024-01-01 09:00:00
759,Primary Clarifiers,2024-01-01 10:00:00
759,Sludge Grinder,2024-01-01 11:00:00
759,Blend Tank,2024-01-01 12:00:00
759,Anaerobic Digester,2024-01-01 13:00:00
759,Storage Tank,2024-01-01 14:00:00
759,Disposal to Landfill,2024-01-01 15:00:00
760,Coarse Screens,2024-01-01 08:00:00
760,Fine Screens,2024-01-01 09:00:00
760,Compacted Screenings,2024-01-01 10:00:00
760,Disposal to Landfill,2024-01-01 11:00:00
761,Coarse Screens,2024-01-01 08:00:00
761,Fine Screens,2024-01-01 09:00:00
761,Primary Clarifiers,2024-01-01 10:00:00
761,Bio-reactor Tanks,2024-01-01 11:00:00
761,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
761,Blend Tank,2024-01-01 13:00:00
761,Anaerobic Digester,2024-01-01 14:00:00
762,Coarse Screens,2024-01-01 08:00:00
762,Fine Screens,2024-01-01 09:00:00
762,Compacted Screenings,2024-01-01 10:00:00
762,Disposal to Landfill,2024-01-01 11:00:00
763,Coarse Screens,2024-01-01 08:00:00
763,Fine Screens,2024-01-01 09:00:00
763,Primary Clarifiers,2024-01-01 10:00:00
763,Sludge Grinder,2024-01-01 11:00:00
763,Blend Tank,2024-01-01 12:00:00
763,Anaerobic Digester,2024-01-01 13:00:00
763,Storage Tank,2024-01-01 14:00:00
763,Disposal to Landfill,2024-01-01 15:00:00
764,Coarse Screens,2024-01-01 08:00:00
764,Fine Screens,2024-01-01 09:00:00
764,Primary Clarifiers,2024-01-01 10:00:00
764,Bio-reactor Tanks,2024-01-01 11:00:00
764,Gravity Thickening,2024-01-01 12:00:00
764,Blend Tank,2024-01-01 13:00:00
764,Anaerobic Digester,2024-01-01 14:00:00
764,Storage Tank,2024-01-01 15:00:00
764,Disposal to Landfill,2024-01-01 16:00:00
765,Coarse Screens,2024-01-01 08:00:00
765,Fine Screens,2024-01-01 09:00:00
765,Primary Clarifiers,2024-01-01 10:00:00
765,Bio-reactor Tanks,2024-01-01 11:00:00
765,Final Clarifier,2024-01-01 12:00:00
765,Chlorine Contact Basin,2024-01-01 13:00:00
765,Pond,2024-01-01 14:00:00
765,De-chlorination Pond,2024-01-01 15:00:00
765,Cascade Aerator,2024-01-01 16:00:00
766,Coarse Screens,2024-01-01 08:00:00
766,Fine Screens,2024-01-01 09:00:00
766,Primary Clarifiers,2024-01-01 10:00:00
766,Sludge Grinder,2024-01-01 11:00:00
766,Blend Tank,2024-01-01 12:00:00
766,Anaerobic Digester,2024-01-01 13:00:00
767,Coarse Screens,2024-01-01 08:00:00
767,Fine Screens,2024-01-01 09:00:00
767,Primary Clarifiers,2024-01-01 10:00:00
767,Bio-reactor Tanks,2024-01-01 11:00:00
767,Gravity Thickening,2024-01-01 12:00:00
767,Blend Tank,2024-01-01 13:00:00
767,Anaerobic Digester,2024-01-01 14:00:00
767,Storage Tank,2024-01-01 15:00:00
767,Disposal to Landfill,2024-01-01 16:00:00
768,Coarse Screens,2024-01-01 08:00:00
768,Fine Screens,2024-01-01 09:00:00
768,Primary Clarifiers,2024-01-01 10:00:00
768,Sludge Grinder,2024-01-01 11:00:00
768,Blend Tank,2024-01-01 12:00:00
768,Anaerobic Digester,2024-01-01 13:00:00
769,Coarse Screens,2024-01-01 08:00:00
769,Fine Screens,2024-01-01 09:00:00
769,Compacted Screenings,2024-01-01 10:00:00
769,Disposal to Landfill,2024-01-01 11:00:00
770,Coarse Screens,2024-01-01 08:00:00
770,Fine Screens,2024-01-01 09:00:00
770,Primary Clarifiers,2024-01-01 10:00:00
770,Sludge Grinder,2024-01-01 11:00:00
770,Blend Tank,2024-01-01 12:00:00
770,Anaerobic Digester,2024-01-01 13:00:00
771,Coarse Screens,2024-01-01 08:00:00
771,Fine Screens,2024-01-01 09:00:00
771,Primary Clarifiers,2024-01-01 10:00:00
771,Sludge Grinder,2024-01-01 11:00:00
771,Blend Tank,2024-01-01 12:00:00
771,Anaerobic Digester,2024-01-01 13:00:00
772,Coarse Screens,2024-01-01 08:00:00
772,Fine Screens,2024-01-01 09:00:00
772,Primary Clarifiers,2024-01-01 10:00:00
772,Bio-reactor Tanks,2024-01-01 11:00:00
772,Gravity Thickening,2024-01-01 12:00:00
772,Blend Tank,2024-01-01 13:00:00
772,Anaerobic Digester,2024-01-01 14:00:00
773,Coarse Screens,2024-01-01 08:00:00
773,Fine Screens,2024-01-01 09:00:00
773,Compacted Screenings,2024-01-01 10:00:00
773,Disposal to Landfill,2024-01-01 11:00:00
774,Coarse Screens,2024-01-01 08:00:00
774,Fine Screens,2024-01-01 09:00:00
774,Compacted Screenings,2024-01-01 10:00:00
774,Disposal to Landfill,2024-01-01 11:00:00
775,Coarse Screens,2024-01-01 08:00:00
775,Fine Screens,2024-01-01 09:00:00
775,Compacted Screenings,2024-01-01 10:00:00
775,Disposal to Landfill,2024-01-01 11:00:00
776,Coarse Screens,2024-01-01 08:00:00
776,Fine Screens,2024-01-01 09:00:00
776,Compacted Screenings,2024-01-01 10:00:00
776,Disposal to Landfill,2024-01-01 11:00:00
777,Coarse Screens,2024-01-01 08:00:00
777,Fine Screens,2024-01-01 09:00:00
777,Primary Clarifiers,2024-01-01 10:00:00
777,Bio-reactor Tanks,2024-01-01 11:00:00
777,Gravity Thickening,2024-01-01 12:00:00
777,Blend Tank,2024-01-01 13:00:00
777,Anaerobic Digester,2024-01-01 14:00:00
778,Coarse Screens,2024-01-01 08:00:00
778,Fine Screens,2024-01-01 09:00:00
778,Primary Clarifiers,2024-01-01 10:00:00
778,Sludge Grinder,2024-01-01 11:00:00
778,Blend Tank,2024-01-01 12:00:00
778,Anaerobic Digester,2024-01-01 13:00:00
778,Storage Tank,2024-01-01 14:00:00
778,Disposal to Landfill,2024-01-01 15:00:00
779,Coarse Screens,2024-01-01 08:00:00
779,Fine Screens,2024-01-01 09:00:00
779,Compacted Screenings,2024-01-01 10:00:00
779,Disposal to Landfill,2024-01-01 11:00:00
780,Coarse Screens,2024-01-01 08:00:00
780,Fine Screens,2024-01-01 09:00:00
780,Compacted Screenings,2024-01-01 10:00:00
780,Disposal to Landfill,2024-01-01 11:00:00
781,Coarse Screens,2024-01-01 08:00:00
781,Fine Screens,2024-01-01 09:00:00
781,Primary Clarifiers,2024-01-01 10:00:00
781,Bio-reactor Tanks,2024-01-01 11:00:00
781,Final Clarifier,2024-01-01 12:00:00
781,Chlorine Contact Basin,2024-01-01 13:00:00
781,Pond,2024-01-01 14:00:00
781,De-chlorination Pond,2024-01-01 15:00:00
781,Cascade Aerator,2024-01-01 16:00:00
782,Coarse Screens,2024-01-01 08:00:00
782,Fine Screens,2024-01-01 09:00:00
782,Primary Clarifiers,2024-01-01 10:00:00
782,Bio-reactor Tanks,2024-01-01 11:00:00
782,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
782,Blend Tank,2024-01-01 13:00:00
782,Anaerobic Digester,2024-01-01 14:00:00
782,Storage Tank,2024-01-01 15:00:00
782,Disposal to Landfill,2024-01-01 16:00:00
783,Coarse Screens,2024-01-01 08:00:00
783,Fine Screens,2024-01-01 09:00:00
783,Primary Clarifiers,2024-01-01 10:00:00
783,Sludge Grinder,2024-01-01 11:00:00
783,Blend Tank,2024-01-01 12:00:00
783,Anaerobic Digester,2024-01-01 13:00:00
783,Storage Tank,2024-01-01 14:00:00
783,Disposal to Landfill,2024-01-01 15:00:00
784,Coarse Screens,2024-01-01 08:00:00
784,Fine Screens,2024-01-01 09:00:00
784,Primary Clarifiers,2024-01-01 10:00:00
784,Bio-reactor Tanks,2024-01-01 11:00:00
784,Gravity Thickening,2024-01-01 12:00:00
784,Blend Tank,2024-01-01 13:00:00
784,Anaerobic Digester,2024-01-01 14:00:00
785,Coarse Screens,2024-01-01 08:00:00
785,Fine Screens,2024-01-01 09:00:00
785,Compacted Screenings,2024-01-01 10:00:00
785,Disposal to Landfill,2024-01-01 11:00:00
786,Coarse Screens,2024-01-01 08:00:00
786,Fine Screens,2024-01-01 09:00:00
786,Compacted Screenings,2024-01-01 10:00:00
786,Disposal to Landfill,2024-01-01 11:00:00
787,Coarse Screens,2024-01-01 08:00:00
787,Fine Screens,2024-01-01 09:00:00
787,Compacted Screenings,2024-01-01 10:00:00
787,Disposal to Landfill,2024-01-01 11:00:00
788,Coarse Screens,2024-01-01 08:00:00
788,Fine Screens,2024-01-01 09:00:00
788,Primary Clarifiers,2024-01-01 10:00:00
788,Sludge Grinder,2024-01-01 11:00:00
788,Blend Tank,2024-01-01 12:00:00
788,Anaerobic Digester,2024-01-01 13:00:00
789,Coarse Screens,2024-01-01 08:00:00
789,Fine Screens,2024-01-01 09:00:00
789,Primary Clarifiers,2024-01-01 10:00:00
789,Sludge Grinder,2024-01-01 11:00:00
789,Blend Tank,2024-01-01 12:00:00
789,Anaerobic Digester,2024-01-01 13:00:00
789,Storage Tank,2024-01-01 14:00:00
789,Disposal to Landfill,2024-01-01 15:00:00
790,Coarse Screens,2024-01-01 08:00:00
790,Fine Screens,2024-01-01 09:00:00
790,Compacted Screenings,2024-01-01 10:00:00
790,Disposal to Landfill,2024-01-01 11:00:00
791,Coarse Screens,2024-01-01 08:00:00
791,Fine Screens,2024-01-01 09:00:00
791,Compacted Screenings,2024-01-01 10:00:00
791,Disposal to Landfill,2024-01-01 11:00:00
792,Coarse Screens,2024-01-01 08:00:00
792,Fine Screens,2024-01-01 09:00:00
792,Primary Clarifiers,2024-01-01 10:00:00
792,Bio-reactor Tanks,2024-01-01 11:00:00
792,Final Clarifier,2024-01-01 12:00:00
792,Chlorine Contact Basin,2024-01-01 13:00:00
792,Pond,2024-01-01 14:00:00
792,De-chlorination Pond,2024-01-01 15:00:00
792,Cascade Aerator,2024-01-01 16:00:00
793,Coarse Screens,2024-01-01 08:00:00
793,Fine Screens,2024-01-01 09:00:00
793,Primary Clarifiers,2024-01-01 10:00:00
793,Sludge Grinder,2024-01-01 11:00:00
793,Blend Tank,2024-01-01 12:00:00
793,Anaerobic Digester,2024-01-01 13:00:00
794,Coarse Screens,2024-01-01 08:00:00
794,Fine Screens,2024-01-01 09:00:00
794,Compacted Screenings,2024-01-01 10:00:00
794,Disposal to Landfill,2024-01-01 11:00:00
795,Coarse Screens,2024-01-01 08:00:00
795,Fine Screens,2024-01-01 09:00:00
795,Compacted Screenings,2024-01-01 10:00:00
795,Disposal to Landfill,2024-01-01 11:00:00
796,Coarse Screens,2024-01-01 08:00:00
796,Fine Screens,2024-01-01 09:00:00
796,Compacted Screenings,2024-01-01 10:00:00
796,Disposal to Landfill,2024-01-01 11:00:00
797,Coarse Screens,2024-01-01 08:00:00
797,Fine Screens,2024-01-01 09:00:00
797,Compacted Screenings,2024-01-01 10:00:00
797,Disposal to Landfill,2024-01-01 11:00:00
798,Coarse Screens,2024-01-01 08:00:00
798,Fine Screens,2024-01-01 09:00:00
798,Compacted Screenings,2024-01-01 10:00:00
798,Disposal to Landfill,2024-01-01 11:00:00
799,Coarse Screens,2024-01-01 08:00:00
799,Fine Screens,2024-01-01 09:00:00
799,Primary Clarifiers,2024-01-01 10:00:00
799,Sludge Grinder,2024-01-01 11:00:00
799,Blend Tank,2024-01-01 12:00:00
799,Anaerobic Digester,2024-01-01 13:00:00
799,Storage Tank,2024-01-01 14:00:00
799,Disposal to Landfill,2024-01-01 15:00:00
800,Coarse Screens,2024-01-01 08:00:00
800,Fine Screens,2024-01-01 09:00:00
800,Primary Clarifiers,2024-01-01 10:00:00
800,Bio-reactor Tanks,2024-01-01 11:00:00
800,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
800,Blend Tank,2024-01-01 13:00:00
800,Anaerobic Digester,2024-01-01 14:00:00
800,Storage Tank,2024-01-01 15:00:00
800,Disposal to Landfill,2024-01-01 16:00:00
801,Coarse Screens,2024-01-01 08:00:00
801,Fine Screens,2024-01-01 09:00:00
801,Compacted Screenings,2024-01-01 10:00:00
801,Disposal to Landfill,2024-01-01 11:00:00
802,Coarse Screens,2024-01-01 08:00:00
802,Fine Screens,2024-01-01 09:00:00
802,Compacted Screenings,2024-01-01 10:00:00
802,Disposal to Landfill,2024-01-01 11:00:00
803,Coarse Screens,2024-01-01 08:00:00
803,Fine Screens,2024-01-01 09:00:00
803,Compacted Screenings,2024-01-01 10:00:00
803,Disposal to Landfill,2024-01-01 11:00:00
804,Coarse Screens,2024-01-01 08:00:00
804,Fine Screens,2024-01-01 09:00:00
804,Compacted Screenings,2024-01-01 10:00:00
804,Disposal to Landfill,2024-01-01 11:00:00
805,Coarse Screens,2024-01-01 08:00:00
805,Fine Screens,2024-01-01 09:00:00
805,Primary Clarifiers,2024-01-01 10:00:00
805,Bio-reactor Tanks,2024-01-01 11:00:00
805,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
805,Blend Tank,2024-01-01 13:00:00
805,Anaerobic Digester,2024-01-01 14:00:00
805,Storage Tank,2024-01-01 15:00:00
805,Disposal to Landfill,2024-01-01 16:00:00
806,Coarse Screens,2024-01-01 08:00:00
806,Fine Screens,2024-01-01 09:00:00
806,Compacted Screenings,2024-01-01 10:00:00
806,Disposal to Landfill,2024-01-01 11:00:00
807,Coarse Screens,2024-01-01 08:00:00
807,Fine Screens,2024-01-01 09:00:00
807,Compacted Screenings,2024-01-01 10:00:00
807,Disposal to Landfill,2024-01-01 11:00:00
808,Coarse Screens,2024-01-01 08:00:00
808,Fine Screens,2024-01-01 09:00:00
808,Primary Clarifiers,2024-01-01 10:00:00
808,Bio-reactor Tanks,2024-01-01 11:00:00
808,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
808,Blend Tank,2024-01-01 13:00:00
808,Anaerobic Digester,2024-01-01 14:00:00
808,Storage Tank,2024-01-01 15:00:00
808,Disposal to Landfill,2024-01-01 16:00:00
809,Coarse Screens,2024-01-01 08:00:00
809,Fine Screens,2024-01-01 09:00:00
809,Primary Clarifiers,2024-01-01 10:00:00
809,Sludge Grinder,2024-01-01 11:00:00
809,Blend Tank,2024-01-01 12:00:00
809,Anaerobic Digester,2024-01-01 13:00:00
809,Storage Tank,2024-01-01 14:00:00
809,Disposal to Landfill,2024-01-01 15:00:00
810,Coarse Screens,2024-01-01 08:00:00
810,Fine Screens,2024-01-01 09:00:00
810,Compacted Screenings,2024-01-01 10:00:00
810,Disposal to Landfill,2024-01-01 11:00:00
811,Coarse Screens,2024-01-01 08:00:00
811,Fine Screens,2024-01-01 09:00:00
811,Compacted Screenings,2024-01-01 10:00:00
811,Disposal to Landfill,2024-01-01 11:00:00
812,Coarse Screens,2024-01-01 08:00:00
812,Fine Screens,2024-01-01 09:00:00
812,Compacted Screenings,2024-01-01 10:00:00
812,Disposal to Landfill,2024-01-01 11:00:00
813,Coarse Screens,2024-01-01 08:00:00
813,Fine Screens,2024-01-01 09:00:00
813,Primary Clarifiers,2024-01-01 10:00:00
813,Sludge Grinder,2024-01-01 11:00:00
813,Blend Tank,2024-01-01 12:00:00
813,Anaerobic Digester,2024-01-01 13:00:00
813,Storage Tank,2024-01-01 14:00:00
813,Disposal to Landfill,2024-01-01 15:00:00
814,Coarse Screens,2024-01-01 08:00:00
814,Fine Screens,2024-01-01 09:00:00
814,Compacted Screenings,2024-01-01 10:00:00
814,Disposal to Landfill,2024-01-01 11:00:00
815,Coarse Screens,2024-01-01 08:00:00
815,Fine Screens,2024-01-01 09:00:00
815,Compacted Screenings,2024-01-01 10:00:00
815,Disposal to Landfill,2024-01-01 11:00:00
816,Coarse Screens,2024-01-01 08:00:00
816,Fine Screens,2024-01-01 09:00:00
816,Primary Clarifiers,2024-01-01 10:00:00
816,Bio-reactor Tanks,2024-01-01 11:00:00
816,Final Clarifier,2024-01-01 12:00:00
816,Chlorine Contact Basin,2024-01-01 13:00:00
816,Pond,2024-01-01 14:00:00
816,De-chlorination Pond,2024-01-01 15:00:00
816,Effluent Pumping Station,2024-01-01 16:00:00
817,Coarse Screens,2024-01-01 08:00:00
817,Fine Screens,2024-01-01 09:00:00
817,Primary Clarifiers,2024-01-01 10:00:00
817,Sludge Grinder,2024-01-01 11:00:00
817,Blend Tank,2024-01-01 12:00:00
817,Anaerobic Digester,2024-01-01 13:00:00
817,Storage Tank,2024-01-01 14:00:00
817,Disposal to Landfill,2024-01-01 15:00:00
818,Coarse Screens,2024-01-01 08:00:00
818,Fine Screens,2024-01-01 09:00:00
818,Primary Clarifiers,2024-01-01 10:00:00
818,Bio-reactor Tanks,2024-01-01 11:00:00
818,Final Clarifier,2024-01-01 12:00:00
818,Chlorine Contact Basin,2024-01-01 13:00:00
818,Pond,2024-01-01 14:00:00
818,De-chlorination Pond,2024-01-01 15:00:00
818,Effluent Pumping Station,2024-01-01 16:00:00
819,Coarse Screens,2024-01-01 08:00:00
819,Fine Screens,2024-01-01 09:00:00
819,Compacted Screenings,2024-01-01 10:00:00
819,Disposal to Landfill,2024-01-01 11:00:00
820,Coarse Screens,2024-01-01 08:00:00
820,Fine Screens,2024-01-01 09:00:00
820,Compacted Screenings,2024-01-01 10:00:00
820,Disposal to Landfill,2024-01-01 11:00:00
821,Coarse Screens,2024-01-01 08:00:00
821,Fine Screens,2024-01-01 09:00:00
821,Compacted Screenings,2024-01-01 10:00:00
821,Disposal to Landfill,2024-01-01 11:00:00
822,Coarse Screens,2024-01-01 08:00:00
822,Fine Screens,2024-01-01 09:00:00
822,Compacted Screenings,2024-01-01 10:00:00
822,Disposal to Landfill,2024-01-01 11:00:00
823,Coarse Screens,2024-01-01 08:00:00
823,Fine Screens,2024-01-01 09:00:00
823,Primary Clarifiers,2024-01-01 10:00:00
823,Sludge Grinder,2024-01-01 11:00:00
823,Blend Tank,2024-01-01 12:00:00
823,Anaerobic Digester,2024-01-01 13:00:00
824,Coarse Screens,2024-01-01 08:00:00
824,Fine Screens,2024-01-01 09:00:00
824,Primary Clarifiers,2024-01-01 10:00:00
824,Bio-reactor Tanks,2024-01-01 11:00:00
824,Final Clarifier,2024-01-01 12:00:00
824,Chlorine Contact Basin,2024-01-01 13:00:00
824,Pond,2024-01-01 14:00:00
824,De-chlorination Pond,2024-01-01 15:00:00
824,Effluent Pumping Station,2024-01-01 16:00:00
825,Coarse Screens,2024-01-01 08:00:00
825,Fine Screens,2024-01-01 09:00:00
825,Compacted Screenings,2024-01-01 10:00:00
825,Disposal to Landfill,2024-01-01 11:00:00
826,Coarse Screens,2024-01-01 08:00:00
826,Fine Screens,2024-01-01 09:00:00
826,Compacted Screenings,2024-01-01 10:00:00
826,Disposal to Landfill,2024-01-01 11:00:00
827,Coarse Screens,2024-01-01 08:00:00
827,Fine Screens,2024-01-01 09:00:00
827,Compacted Screenings,2024-01-01 10:00:00
827,Disposal to Landfill,2024-01-01 11:00:00
828,Coarse Screens,2024-01-01 08:00:00
828,Fine Screens,2024-01-01 09:00:00
