activity,lifecycle:transition,timestamp,case
Chlorine Contact Basin,start,1969-12-31 21:26:00+00:00,case_1391
Chlorine Contact Basin,complete,1969-12-31 21:56:00+00:00,case_1391
Pond,start,1969-12-31 22:01:00+00:00,case_1391
Pond,complete,1969-12-31 22:21:00+00:00,case_1391
De-chlorination Pond,start,1969-12-31 22:31:00+00:00,case_1391
De-chlorination Pond,complete,1969-12-31 23:11:00+00:00,case_1391
Effluent Pumping Station,start,1969-12-31 23:31:00+00:00,case_1391
Effluent Pumping Station,complete,1970-01-01 00:21:00+00:00,case_1391
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1842
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1842
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1842
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1842
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1842
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1842
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1842
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1842
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_1842
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_1842
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_1842
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_1842
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_1842
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_1842
Pond,start,1969-12-31 21:01:00+00:00,case_1842
Pond,complete,1969-12-31 21:21:00+00:00,case_1842
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_1842
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_1842
Cascade Aerator,start,1969-12-31 22:31:00+00:00,case_1842
Cascade Aerator,complete,1969-12-31 23:01:00+00:00,case_1842
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3629
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3629
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3629
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3629
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3629
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3629
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3629
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3629
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3629
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3629
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3629
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3629
Storage Tank,start,1969-12-31 20:43:00+00:00,case_3629
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_3629
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_3629
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_3629
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3402
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3402
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3402
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3402
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3402
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3402
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3402
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3402
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1378
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1378
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1378
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1378
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1378
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1378
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1378
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1378
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1378
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1378
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1378
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1378
Storage Tank,start,1969-12-31 20:43:00+00:00,case_1378
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_1378
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_1378
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_1378
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2220
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2220
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2220
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2220
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_2220
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_2220
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_2220
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_2220
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3839
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3839
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3839
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3839
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3839
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3839
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3839
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3839
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1172
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1172
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1172
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1172
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1172
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1172
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1172
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1172
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_1172
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_1172
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_1172
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_1172
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_1172
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_1172
Pond,start,1969-12-31 21:01:00+00:00,case_1172
Pond,complete,1969-12-31 21:21:00+00:00,case_1172
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_1172
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_1172
Effluent Pumping Station,start,1969-12-31 22:31:00+00:00,case_1172
Effluent Pumping Station,complete,1969-12-31 23:21:00+00:00,case_1172
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2144
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2144
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2144
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2144
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2144
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2144
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2144
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2144
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2144
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2144
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2144
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2144
Storage Tank,start,1969-12-31 20:43:00+00:00,case_2144
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_2144
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_2144
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_2144
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3153
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3153
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3153
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3153
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3153
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3153
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3153
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3153
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3153
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3153
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3153
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3153
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3978
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3978
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3978
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3978
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3978
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3978
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_3978
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_3978
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_3978
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_3978
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_3978
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_3978
Final Clarifier,start,1969-12-31 20:51:00+00:00,case_3978
Final Clarifier,complete,1969-12-31 21:21:00+00:00,case_3978
Chlorine Contact Basin,start,1969-12-31 21:26:00+00:00,case_3978
Chlorine Contact Basin,complete,1969-12-31 21:56:00+00:00,case_3978
Pond,start,1969-12-31 22:01:00+00:00,case_3978
Pond,complete,1969-12-31 22:21:00+00:00,case_3978
De-chlorination Pond,start,1969-12-31 22:31:00+00:00,case_3978
De-chlorination Pond,complete,1969-12-31 23:11:00+00:00,case_3978
Cascade Aerator,start,1969-12-31 23:31:00+00:00,case_3978
Cascade Aerator,complete,1970-01-01 00:01:00+00:00,case_3978
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1406
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1406
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1406
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1406
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1406
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1406
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1406
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1406
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3368
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3368
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3368
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3368
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3368
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3368
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3368
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3368
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3967
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3967
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3967
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3967
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3967
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3967
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3967
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3967
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1473
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1473
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1473
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1473
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1473
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1473
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1473
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1473
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2680
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2680
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2680
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2680
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2680
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2680
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_2680
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_2680
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_2680
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_2680
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_2680
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_2680
Pond,start,1969-12-31 20:01:00+00:00,case_2680
Pond,complete,1969-12-31 20:21:00+00:00,case_2680
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_2680
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_2680
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_2680
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_2680
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1925
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1925
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1925
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1925
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1925
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1925
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1925
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1925
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3013
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3013
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3013
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3013
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3013
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3013
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3013
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3013
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2697
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2697
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2697
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2697
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_2697
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_2697
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_2697
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_2697
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4705
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4705
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4705
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4705
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4705
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4705
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_4705
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_4705
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_4705
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_4705
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_4705
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_4705
Pond,start,1969-12-31 20:01:00+00:00,case_4705
Pond,complete,1969-12-31 20:21:00+00:00,case_4705
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_4705
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_4705
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_4705
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_4705
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4605
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4605
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4605
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4605
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4605
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4605
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4605
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4605
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2451
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2451
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2451
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2451
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2451
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2451
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2451
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2451
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2451
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2451
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2451
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2451
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3617
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3617
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3617
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3617
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3617
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3617
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3617
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3617
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3617
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3617
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3617
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3617
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2381
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2381
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2381
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2381
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2381
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2381
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2381
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2381
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2381
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2381
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2381
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2381
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1753
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1753
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1753
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1753
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1753
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1753
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1753
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1753
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1753
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1753
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1753
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1753
Storage Tank,start,1969-12-31 20:43:00+00:00,case_1753
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_1753
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_1753
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_1753
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2517
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2517
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2517
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2517
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2517
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2517
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_2517
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_2517
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_2517
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_2517
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_2517
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_2517
Pond,start,1969-12-31 20:01:00+00:00,case_2517
Pond,complete,1969-12-31 20:21:00+00:00,case_2517
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_2517
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_2517
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_2517
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_2517
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2999
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2999
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2999
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2999
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_2999
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_2999
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_2999
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_2999
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3523
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3523
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3523
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3523
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3523
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3523
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3523
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3523
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3523
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3523
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3523
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3523
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_572
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_572
Fine Screens,start,1969-12-31 16:35:00+00:00,case_572
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_572
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_572
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_572
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_572
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_572
Blend Tank,start,1969-12-31 18:33:00+00:00,case_572
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_572
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_572
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_572
Storage Tank,start,1969-12-31 20:43:00+00:00,case_572
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_572
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_572
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_572
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4810
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4810
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4810
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4810
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4810
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4810
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_4810
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_4810
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_4810
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_4810
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_4810
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_4810
Bio-reactor Tanks,start,1969-12-31 20:51:00+00:00,case_4810
Bio-reactor Tanks,complete,1969-12-31 21:41:00+00:00,case_4810
Bio-reactor Tanks,start,1969-12-31 21:51:00+00:00,case_4810
Bio-reactor Tanks,complete,1969-12-31 22:41:00+00:00,case_4810
Final Clarifier,start,1969-12-31 22:51:00+00:00,case_4810
Final Clarifier,complete,1969-12-31 23:21:00+00:00,case_4810
Chlorine Contact Basin,start,1969-12-31 23:26:00+00:00,case_4810
Chlorine Contact Basin,complete,1969-12-31 23:56:00+00:00,case_4810
Pond,start,1970-01-01 00:01:00+00:00,case_4810
Pond,complete,1970-01-01 00:21:00+00:00,case_4810
De-chlorination Pond,start,1970-01-01 00:31:00+00:00,case_4810
De-chlorination Pond,complete,1970-01-01 01:11:00+00:00,case_4810
Effluent Pumping Station,start,1970-01-01 01:31:00+00:00,case_4810
Effluent Pumping Station,complete,1970-01-01 02:21:00+00:00,case_4810
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2911
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2911
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2911
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2911
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_2911
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_2911
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_2911
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_2911
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2845
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2845
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2845
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2845
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2845
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2845
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_2845
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_2845
Gravity Thickening,start,1969-12-31 18:51:00+00:00,case_2845
Gravity Thickening,complete,1969-12-31 19:31:00+00:00,case_2845
Blend Tank,start,1969-12-31 19:34:00+00:00,case_2845
Blend Tank,complete,1969-12-31 20:44:00+00:00,case_2845
Anaerobic Digester,start,1969-12-31 20:59:00+00:00,case_2845
Anaerobic Digester,complete,1969-12-31 21:29:00+00:00,case_2845
Storage Tank,start,1969-12-31 21:44:00+00:00,case_2845
Storage Tank,complete,1969-12-31 22:29:00+00:00,case_2845
Disposal to Landfill,start,1969-12-31 22:34:00+00:00,case_2845
Disposal to Landfill,complete,1969-12-31 22:54:00+00:00,case_2845
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1598
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1598
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1598
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1598
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1598
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1598
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1598
