activity,lifecycle:transition,timestamp,case
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_327
Fine Screens,start,1969-12-31 16:35:00+00:00,case_327
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_327
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_327
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_327
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_327
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_327
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_327
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_327
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_327
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_327
Pond,start,1969-12-31 20:01:00+00:00,case_327
Pond,complete,1969-12-31 20:21:00+00:00,case_327
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_327
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_327
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_327
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_327
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_311
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_311
Fine Screens,start,1969-12-31 16:35:00+00:00,case_311
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_311
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_311
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_311
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_311
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_311
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_167
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_167
Fine Screens,start,1969-12-31 16:35:00+00:00,case_167
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_167
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_167
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_167
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_167
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_167
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_167
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_167
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_167
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_167
Pond,start,1969-12-31 20:01:00+00:00,case_167
Pond,complete,1969-12-31 20:21:00+00:00,case_167
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_167
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_167
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_167
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_167
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_730
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_730
Fine Screens,start,1969-12-31 16:35:00+00:00,case_730
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_730
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_730
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_730
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_730
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_730
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_429
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_429
Fine Screens,start,1969-12-31 16:35:00+00:00,case_429
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_429
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_429
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_429
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_429
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_429
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_114
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_114
Fine Screens,start,1969-12-31 16:35:00+00:00,case_114
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_114
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_114
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_114
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_114
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_114
Blend Tank,start,1969-12-31 18:33:00+00:00,case_114
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_114
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_114
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_114
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_796
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_796
Fine Screens,start,1969-12-31 16:35:00+00:00,case_796
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_796
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_796
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_796
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_796
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_796
Gravity Thickening,start,1969-12-31 18:51:00+00:00,case_796
Gravity Thickening,complete,1969-12-31 19:31:00+00:00,case_796
Blend Tank,start,1969-12-31 19:34:00+00:00,case_796
Blend Tank,complete,1969-12-31 20:44:00+00:00,case_796
Anaerobic Digester,start,1969-12-31 20:59:00+00:00,case_796
Anaerobic Digester,complete,1969-12-31 21:29:00+00:00,case_796
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_111
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_111
Fine Screens,start,1969-12-31 16:35:00+00:00,case_111
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_111
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_111
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_111
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_111
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_111
Blend Tank,start,1969-12-31 18:33:00+00:00,case_111
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_111
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_111
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_111
Storage Tank,start,1969-12-31 20:43:00+00:00,case_111
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_111
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_111
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_111
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_439
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_439
Fine Screens,start,1969-12-31 16:35:00+00:00,case_439
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_439
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_439
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_439
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_439
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_439
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_575
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_575
Fine Screens,start,1969-12-31 16:35:00+00:00,case_575
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_575
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_575
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_575
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_575
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_575
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_575
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_575
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_575
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_575
Pond,start,1969-12-31 20:01:00+00:00,case_575
Pond,complete,1969-12-31 20:21:00+00:00,case_575
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_575
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_575
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_575
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_575
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_190
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_190
Fine Screens,start,1969-12-31 16:35:00+00:00,case_190
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_190
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_190
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_190
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_190
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_190
Blend Tank,start,1969-12-31 18:33:00+00:00,case_190
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_190
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_190
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_190
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_702
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_702
Fine Screens,start,1969-12-31 16:35:00+00:00,case_702
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_702
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_702
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_702
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_702
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_702
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_220
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_220
Fine Screens,start,1969-12-31 16:35:00+00:00,case_220
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_220
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_220
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_220
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_220
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_220
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_336
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_336
Fine Screens,start,1969-12-31 16:35:00+00:00,case_336
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_336
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_336
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_336
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_336
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_336
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_336
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_336
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 19:51:00+00:00,case_336
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 20:51:00+00:00,case_336
Blend Tank,start,1969-12-31 21:01:00+00:00,case_336
Blend Tank,complete,1969-12-31 22:11:00+00:00,case_336
Anaerobic Digester,start,1969-12-31 22:26:00+00:00,case_336
Anaerobic Digester,complete,1969-12-31 22:56:00+00:00,case_336
Storage Tank,start,1969-12-31 23:11:00+00:00,case_336
Storage Tank,complete,1969-12-31 23:56:00+00:00,case_336
Disposal to Landfill,start,1970-01-01 00:01:00+00:00,case_336
Disposal to Landfill,complete,1970-01-01 00:21:00+00:00,case_336
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_703
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_703
Fine Screens,start,1969-12-31 16:35:00+00:00,case_703
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_703
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_703
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_703
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_703
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_703
Blend Tank,start,1969-12-31 18:33:00+00:00,case_703
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_703
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_703
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_703
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_512
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_512
Fine Screens,start,1969-12-31 16:35:00+00:00,case_512
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_512
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_512
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_512
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_512
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_512
Blend Tank,start,1969-12-31 18:33:00+00:00,case_512
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_512
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_512
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_512
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_953
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_953
Fine Screens,start,1969-12-31 16:35:00+00:00,case_953
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_953
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_953
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_953
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_953
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_953
Blend Tank,start,1969-12-31 18:33:00+00:00,case_953
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_953
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_953
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_953
Storage Tank,start,1969-12-31 20:43:00+00:00,case_953
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_953
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_953
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_953
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_74
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_74
Fine Screens,start,1969-12-31 16:35:00+00:00,case_74
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_74
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_74
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_74
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_74
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_74
Blend Tank,start,1969-12-31 18:33:00+00:00,case_74
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_74
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_74
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_74
Storage Tank,start,1969-12-31 20:43:00+00:00,case_74
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_74
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_74
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_74
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_913
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_913
Fine Screens,start,1969-12-31 16:35:00+00:00,case_913
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_913
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_913
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_913
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_913
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_913
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_913
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_913
Dissolved-Air Flotation Thickening,start,1969-12-31 19:51:00+00:00,case_913
Dissolved-Air Flotation Thickening,complete,1969-12-31 21:11:00+00:00,case_913
Blend Tank,start,1969-12-31 21:31:00+00:00,case_913
Blend Tank,complete,1969-12-31 22:41:00+00:00,case_913
Anaerobic Digester,start,1969-12-31 22:56:00+00:00,case_913
Anaerobic Digester,complete,1969-12-31 23:26:00+00:00,case_913
Storage Tank,start,1969-12-31 23:41:00+00:00,case_913
Storage Tank,complete,1970-01-01 00:26:00+00:00,case_913
Disposal to Landfill,start,1970-01-01 00:31:00+00:00,case_913
Disposal to Landfill,complete,1970-01-01 00:51:00+00:00,case_913
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_53
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_53
Fine Screens,start,1969-12-31 16:35:00+00:00,case_53
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_53
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_53
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_53
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_53
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_53
Dissolved-Air Flotation Thickening,start,1969-12-31 18:51:00+00:00,case_53
Dissolved-Air Flotation Thickening,complete,1969-12-31 20:11:00+00:00,case_53
Blend Tank,start,1969-12-31 20:31:00+00:00,case_53
Blend Tank,complete,1969-12-31 21:41:00+00:00,case_53
Anaerobic Digester,start,1969-12-31 21:56:00+00:00,case_53
Anaerobic Digester,complete,1969-12-31 22:26:00+00:00,case_53
Storage Tank,start,1969-12-31 22:41:00+00:00,case_53
Storage Tank,complete,1969-12-31 23:26:00+00:00,case_53
Disposal to Landfill,start,1969-12-31 23:31:00+00:00,case_53
Disposal to Landfill,complete,1969-12-31 23:51:00+00:00,case_53
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_331
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_331
Fine Screens,start,1969-12-31 16:35:00+00:00,case_331
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_331
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_331
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_331
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_331
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_331
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_331
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_331
Gravity Thickening,start,1969-12-31 19:51:00+00:00,case_331
Gravity Thickening,complete,1969-12-31 20:31:00+00:00,case_331
Blend Tank,start,1969-12-31 20:34:00+00:00,case_331
Blend Tank,complete,1969-12-31 21:44:00+00:00,case_331
Anaerobic Digester,start,1969-12-31 21:59:00+00:00,case_331
Anaerobic Digester,complete,1969-12-31 22:29:00+00:00,case_331
Storage Tank,start,1969-12-31 22:44:00+00:00,case_331
Storage Tank,complete,1969-12-31 23:29:00+00:00,case_331
Disposal to Landfill,start,1969-12-31 23:34:00+00:00,case_331
Disposal to Landfill,complete,1969-12-31 23:54:00+00:00,case_331
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_252
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_252
Fine Screens,start,1969-12-31 16:35:00+00:00,case_252
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_252
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_252
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_252
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_252
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_252
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_851
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_851
Fine Screens,start,1969-12-31 16:35:00+00:00,case_851
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_851
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_851
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_851
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_851
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_851
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_927
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_927
Fine Screens,start,1969-12-31 16:35:00+00:00,case_927
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_927
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_927
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_927
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_927
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_927
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_927
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_927
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_927
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_927
Bio-reactor Tanks,start,1969-12-31 20:51:00+00:00,case_927
Bio-reactor Tanks,complete,1969-12-31 21:41:00+00:00,case_927
Final Clarifier,start,1969-12-31 21:51:00+00:00,case_927
Final Clarifier,complete,1969-12-31 22:21:00+00:00,case_927
Chlorine Contact Basin,start,1969-12-31 22:26:00+00:00,case_927
Chlorine Contact Basin,complete,1969-12-31 22:56:00+00:00,case_927
Pond,start,1969-12-31 23:01:00+00:00,case_927
Pond,complete,1969-12-31 23:21:00+00:00,case_927
De-chlorination Pond,start,1969-12-31 23:31:00+00:00,case_927
De-chlorination Pond,complete,1970-01-01 00:11:00+00:00,case_927
Cascade Aerator,start,1970-01-01 00:31:00+00:00,case_927
Cascade Aerator,complete,1970-01-01 01:01:00+00:00,case_927
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_939
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_939
Fine Screens,start,1969-12-31 16:35:00+00:00,case_939
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_939
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_939
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_939
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_939
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_939
Blend Tank,start,1969-12-31 18:33:00+00:00,case_939
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_939
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_939
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_939
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_38
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_38
Fine Screens,start,1969-12-31 16:35:00+00:00,case_38
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_38
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_38
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_38
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_38
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_38
Dissolved-Air Flotation Thickening,start,1969-12-31 18:51:00+00:00,case_38
Dissolved-Air Flotation Thickening,complete,1969-12-31 20:11:00+00:00,case_38
Blend Tank,start,1969-12-31 20:31:00+00:00,case_38
Blend Tank,complete,1969-12-31 21:41:00+00:00,case_38
Anaerobic Digester,start,1969-12-31 21:56:00+00:00,case_38
Anaerobic Digester,complete,1969-12-31 22:26:00+00:00,case_38
Storage Tank,start,1969-12-31 22:41:00+00:00,case_38
Storage Tank,complete,1969-12-31 23:26:00+00:00,case_38
Disposal to Landfill,start,1969-12-31 23:31:00+00:00,case_38
Disposal to Landfill,complete,1969-12-31 23:51:00+00:00,case_38
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_622
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_622
Fine Screens,start,1969-12-31 16:35:00+00:00,case_622
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_622
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_622
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_622
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_622
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_622
Blend Tank,start,1969-12-31 18:33:00+00:00,case_622
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_622
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_622
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_622
Storage Tank,start,1969-12-31 20:43:00+00:00,case_622
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_622
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_622
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_622
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_20
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_20
Fine Screens,start,1969-12-31 16:35:00+00:00,case_20
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_20
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_20
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_20
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_20
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_20
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_52
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_52
Fine Screens,start,1969-12-31 16:35:00+00:00,case_52
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_52
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_52
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_52
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_52
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_52
Blend Tank,start,1969-12-31 18:33:00+00:00,case_52
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_52
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_52
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_52
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_936
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_936
Fine Screens,start,1969-12-31 16:35:00+00:00,case_936
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_936
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_936
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_936
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_936
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_936
Blend Tank,start,1969-12-31 18:33:00+00:00,case_936
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_936
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_936
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_936
Storage Tank,start,1969-12-31 20:43:00+00:00,case_936
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_936
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_936
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_936
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_225
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_225
Fine Screens,start,1969-12-31 16:35:00+00:00,case_225
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_225
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_225
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_225
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_225
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_225
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_225
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_225
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_225
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_225
Pond,start,1969-12-31 20:01:00+00:00,case_225
Pond,complete,1969-12-31 20:21:00+00:00,case_225
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_225
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_225
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_225
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_225
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_897
